Age,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,\u25bc\u25b2,stage,year
25,14,,,25.0,,Kennaugh Peter,1,Team Sky,,,1,2015
27,143,,,22.0,,Modolo Sacha,2,Lampre - Merida,,,1,2015
28,191,,,20.0,,Boasson Hagen Edvald,3,MTN - Qhubeka,,,1,2015
21,62,,,18.0,,Benoot Tiesj,4,Lotto Soudal,,,1,2015
35,51,,,16.0,,Gerrans Simon,5,Orica GreenEDGE,,,1,2015
24,162,,,14.0,,Bouhanni Nacer,6,"Cofidis, Solutions Cr\xe9dits",,,1,2015
22,124,,,12.0,,McCarthy Jay,7,Tinkoff - Saxo,,,1,2015
35,71,,,10.0,,Valverde Alejandro,8,Movistar Team,,,1,2015
34,43,,,8.0,,Dumoulin Samuel,9,AG2R La Mondiale,,,1,2015
27,152,,,6.0,,Gautier Cyril,10,Team Europcar,,,1,2015
27,143,,,42.0,2.0,Modolo Sacha,1,Lampre - Merida,,\u25b21,2,2015
24,162,,,39.0,6.0,Bouhanni Nacer,2,"Cofidis, Solutions Cr\xe9dits",,\u25b24,2,2015
28,191,,,38.0,3.0,Boasson Hagen Edvald,3,MTN - Qhubeka,,-,2,2015
34,43,,,30.0,9.0,Dumoulin Samuel,4,AG2R La Mondiale,,\u25b25,2,2015
25,14,,,25.0,1.0,Kennaugh Peter,5,Team Sky,,\u25bc4,2,2015
21,62,,,18.0,4.0,Benoot Tiesj,6,Lotto Soudal,,\u25bc2,2,2015
35,51,,,16.0,5.0,Gerrans Simon,7,Orica GreenEDGE,,\u25bc2,2,2015
25,87,,,16.0,,Tsatevich Alexey,8,Team Katusha,,-,2,2015
28,137,,,14.0,,van Genechten Jonas,9,IAM Cycling,,-,2,2015
22,124,,,12.0,7.0,McCarthy Jay,10,Tinkoff - Saxo,,\u25bc3,2,2015
26,53,,,12.0,,Keukeleire Jens,11,Orica GreenEDGE,,-,2,2015
27,7,,,10.0,,Navardauskas Ramunas,12,Team Cannondale - Garmin,,-,2,2015
35,71,,,10.0,8.0,Valverde Alejandro,13,Movistar Team,,\u25bc5,2,2015
27,154,,,8.0,,Martinez Yannick,14,Team Europcar,,-,2,2015
27,152,,,6.0,10.0,Gautier Cyril,15,Team Europcar,,\u25bc5,2,2015
26,186,,,6.0,,Mezgec Luka,16,Team Giant - Alpecin,,-,2,2015
25,92,1.0,+0:00,,14.0,Dennis Rohan,1,BMC Racing Team,8:00:37 8:00:37,\u25b213,3,2015
22,101,14.0,+0:18,,4.0,Alaphilippe Julian,2,Etixx - Quick Step,0:18 0:18,\u25b22,3,2015
22,58,21.0,+0:23,,8.0,Yates Simon,3,Orica GreenEDGE,0:23 0:23,\u25b25,3,2015
22,57,22.0,+0:23,,17.0,Yates Adam,4,Orica GreenEDGE,",, 0:23",\u25b213,3,2015
25,32,39.0,+0:54,,6.0,Bennett George,5,Team LottoNL-Jumbo,0:54 0:54,\u25b21,3,2015
24,31,45.0,+0:54,,15.0,Kelderman Wilco,6,Team LottoNL-Jumbo,",, 0:54",\u25b29,3,2015
22,202,46.0,+0:54,,16.0,Buchmann Emanuel,7,Bora - Argon 18,",, 0:54",\u25b29,3,2015
21,62,47.0,+0:59,,2.0,Benoot Tiesj,8,Lotto Soudal,0:59 0:59,\u25bc6,3,2015
24,68,50.0,+0:59,,13.0,Wellens Tim,9,Lotto Soudal,",, 0:59",\u25b24,3,2015
24,41,51.0,+1:00,,10.0,Bardet Romain,10,AG2R La Mondiale,1:00 1:00,-,3,2015
23,196,60.0,+1:07,,11.0,Meintjes Louis,11,MTN - Qhubeka,1:07 1:07,-,3,2015
24,185,68.0,+1:18,,5.0,Ludvigsson Tobias,12,Team Giant - Alpecin,1:18 1:18,\u25bc7,3,2015
23,181,69.0,+1:18,,9.0,Craddock Lawson,13,Team Giant - Alpecin,",, 1:18",\u25bc4,3,2015
22,124,72.0,+1:30,,3.0,McCarthy Jay,14,Tinkoff - Saxo,1:30 1:30,\u25bc11,3,2015
25,127,73.0,+1:30,,7.0,Poljanski Pawel,15,Tinkoff - Saxo,",, 1:30",\u25bc8,3,2015
24,122,75.0,+1:30,,12.0,Hansen Jesper,16,Tinkoff - Saxo,",, 1:30",\u25bc4,3,2015
23,174,77.0,+1:36,,18.0,Elissonde Kenny,17,FDJ,1:36 1:36,\u25b21,3,2015
24,12,88.0,+3:23,,21.0,Boswell Ian,18,Team Sky,3:23 3:23,\u25b23,3,2015
22,55,96.0,+3:49,,20.0,Cort Nielsen Magnus,19,Orica GreenEDGE,3:49 3:49,\u25b21,3,2015
24,162,106.0,+3:58,,1.0,Bouhanni Nacer,20,"Cofidis, Solutions Cr\xe9dits",3:58 3:58,\u25bc19,3,2015
23,98,114.0,+4:16,,25.0,Teuns Dylan,21,BMC Racing Team,4:16 4:16,\u25b24,3,2015
22,164,116.0,+4:37,,19.0,Laporte Christophe,22,"Cofidis, Solutions Cr\xe9dits",4:37 4:37,\u25bc3,3,2015
22,52,122.0,+5:32,,26.0,Howson Damien,23,Orica GreenEDGE,5:32 5:32,\u25b23,3,2015
24,67,134.0,+7:01,,24.0,Van der Sande Tosh,24,Lotto Soudal,7:01 7:01,-,3,2015
25,121,144.0,+8:47,,22.0,Beltran Edward,25,Tinkoff - Saxo,8:47 8:47,\u25bc3,3,2015
25,17,145.0,+8:48,,27.0,Rowe Luke,26,Team Sky,8:48 8:48,\u25b21,3,2015
21,166,147.0,+9:37,,28.0,S\xe9n\xe9chal Florian,27,"Cofidis, Solutions Cr\xe9dits",9:37 9:37,\u25b21,3,2015
24,153,151.0,+10:24,,23.0,Guillemois Romain,28,Team Europcar,10:24 10:24,\u25bc5,3,2015
23,8,160.0,+16:04,,29.0,van Baarle Dylan,29,Team Cannondale - Garmin,16:04 16:04,-,3,2015
22,116,162.0,+18:27,,30.0,Watson Calvin,30,Trek Factory Racing,18:27 18:27,-,3,2015
24,162,,,64.0,1.0,Bouhanni Nacer,1,"Cofidis, Solutions Cr\xe9dits",,-,4,2015
28,191,,,56.0,2.0,Boasson Hagen Edvald,2,MTN - Qhubeka,,-,4,2015
34,43,,,42.0,3.0,Dumoulin Samuel,3,AG2R La Mondiale,,-,4,2015
28,137,,,36.0,8.0,van Genechten Jonas,4,IAM Cycling,,\u25b24,4,2015
25,87,,,32.0,7.0,Tsatevich Alexey,5,Team Katusha,,\u25b22,4,2015
21,62,,,28.0,5.0,Benoot Tiesj,6,Lotto Soudal,,\u25bc1,4,2015
26,186,,,26.0,15.0,Mezgec Luka,7,Team Giant - Alpecin,,\u25b28,4,2015
25,14,,,25.0,4.0,Kennaugh Peter,8,Team Sky,,\u25bc4,4,2015
35,51,,,16.0,6.0,Gerrans Simon,9,Orica GreenEDGE,,\u25bc3,4,2015
22,101,,,14.0,,Alaphilippe Julian,10,Etixx - Quick Step,,-,4,2015
22,124,,,12.0,9.0,McCarthy Jay,11,Tinkoff - Saxo,,\u25bc2,4,2015
26,53,,,12.0,10.0,Keukeleire Jens,12,Orica GreenEDGE,,\u25bc2,4,2015
35,71,,,10.0,11.0,Valverde Alejandro,13,Movistar Team,,\u25bc2,4,2015
27,7,,,10.0,12.0,Navardauskas Ramunas,14,Team Cannondale - Garmin,,\u25bc2,4,2015
27,177,,,8.0,,R\xe9za K\xe9vin,15,FDJ,,-,4,2015
27,154,,,8.0,13.0,Martinez Yannick,16,Team Europcar,,\u25bc3,4,2015
27,152,,,6.0,14.0,Gautier Cyril,17,Team Europcar,,\u25bc3,4,2015
26,3,,,6.0,,Haas Nathan,18,Team Cannondale - Garmin,,-,4,2015
24,162,,,64.0,1.0,Bouhanni Nacer,1,"Cofidis, Solutions Cr\xe9dits",,-,5,2015
28,191,,,56.0,2.0,Boasson Hagen Edvald,2,MTN - Qhubeka,,-,5,2015
34,43,,,42.0,3.0,Dumoulin Samuel,3,AG2R La Mondiale,,-,5,2015
28,137,,,36.0,4.0,van Genechten Jonas,4,IAM Cycling,,-,5,2015
25,87,,,32.0,5.0,Tsatevich Alexey,5,Team Katusha,,-,5,2015
21,62,,,28.0,6.0,Benoot Tiesj,6,Lotto Soudal,,-,5,2015
26,186,,,26.0,7.0,Mezgec Luka,7,Team Giant - Alpecin,,-,5,2015
25,14,,,25.0,8.0,Kennaugh Peter,8,Team Sky,,-,5,2015
35,51,,,16.0,9.0,Gerrans Simon,9,Orica GreenEDGE,,-,5,2015
24,41,,,15.0,,Bardet Romain,10,AG2R La Mondiale,,-,5,2015
23,101,,,14.0,10.0,Alaphilippe Julian,11,Etixx - Quick Step,,\u25bc1,5,2015
26,91,,,12.0,,van Garderen Tejay,12,BMC Racing Team,,-,5,2015
22,124,,,12.0,11.0,McCarthy Jay,13,Tinkoff - Saxo,,\u25bc2,5,2015
26,53,,,12.0,12.0,Keukeleire Jens,14,Orica GreenEDGE,,\u25bc2,5,2015
30,11,,,10.0,,Froome Christopher,15,Team Sky,,-,5,2015
35,71,,,10.0,13.0,Valverde Alejandro,16,Movistar Team,,\u25bc3,5,2015
27,7,,,10.0,14.0,Navardauskas Ramunas,17,Team Cannondale - Garmin,,\u25bc3,5,2015
29,76,,,8.0,,Intxausti Be\xf1at,18,Movistar Team,,-,5,2015
27,177,,,8.0,15.0,R\xe9za K\xe9vin,19,FDJ,,\u25bc4,5,2015
27,154,,,8.0,16.0,Martinez Yannick,20,Team Europcar,,\u25bc4,5,2015
22,58,,,6.0,,Yates Simon,21,Orica GreenEDGE,,-,5,2015
27,152,,,6.0,17.0,Gautier Cyril,22,Team Europcar,,\u25bc5,5,2015
26,3,,,6.0,18.0,Haas Nathan,23,Team Cannondale - Garmin,,\u25bc5,5,2015
23,196,,,5.0,,Meintjes Louis,24,MTN - Qhubeka,,-,5,2015
26,1,,,4.0,,Talansky Andrew,25,Team Cannondale - Garmin,,-,5,2015
35,25,,,3.0,,Scarponi Michele,26,Astana Pro Team,,-,5,2015
28,151,,,2.0,,Rolland Pierre,27,Team Europcar,,-,5,2015
28,131,,,1.0,,Frank Mathias,28,IAM Cycling,,-,5,2015
24,162,,,64.0,1.0,Bouhanni Nacer,1,"Cofidis, Solutions Cr\xe9dits",,-,6,2015
28,191,,,56.0,2.0,Boasson Hagen Edvald,2,MTN - Qhubeka,,-,6,2015
25,87,,,32.0,5.0,Tsatevich Alexey,3,Team Katusha,,\u25b22,6,2015
21,62,,,31.0,6.0,Benoot Tiesj,4,Lotto Soudal,,\u25b22,6,2015
25,14,,,25.0,8.0,Kennaugh Peter,5,Team Sky,,\u25b23,6,2015
35,71,,,20.0,16.0,Valverde Alejandro,6,Movistar Team,,\u25b210,6,2015
35,51,,,16.0,9.0,Gerrans Simon,7,Orica GreenEDGE,,\u25b22,6,2015
28,141,,,15.0,,Costa Rui,8,Lampre - Merida,,-,6,2015
24,41,,,15.0,10.0,Bardet Romain,9,AG2R La Mondiale,,\u25b21,6,2015
30,21,,,12.0,,Nibali Vincenzo,10,Astana Pro Team,,-,6,2015
22,58,,,12.0,21.0,Yates Simon,11,Orica GreenEDGE,,\u25b210,6,2015
26,91,,,12.0,12.0,van Garderen Tejay,12,BMC Racing Team,,-,6,2015
30,11,,,12.0,15.0,Froome Christopher,13,Team Sky,,\u25b22,6,2015
22,124,,,12.0,13.0,McCarthy Jay,14,Tinkoff - Saxo,,\u25bc1,6,2015
26,53,,,12.0,14.0,Keukeleire Jens,15,Orica GreenEDGE,,\u25bc1,6,2015
27,7,,,10.0,17.0,Navardauskas Ramunas,16,Team Cannondale - Garmin,,\u25b21,6,2015
29,76,,,9.0,18.0,Intxausti Be\xf1at,17,Movistar Team,,\u25b21,6,2015
27,61,,,8.0,,Gallopin Tony,18,Lotto Soudal,,-,6,2015
27,177,,,8.0,19.0,R\xe9za K\xe9vin,19,FDJ,,-,6,2015
27,152,,,6.0,22.0,Gautier Cyril,20,Team Europcar,,\u25b22,6,2015
26,3,,,6.0,23.0,Haas Nathan,21,Team Cannondale - Garmin,,\u25b22,6,2015
28,6,,,5.0,,Martin Daniel,22,Team Cannondale - Garmin,,-,6,2015
23,196,,,5.0,24.0,Meintjes Louis,23,MTN - Qhubeka,,\u25b21,6,2015
26,1,,,4.0,25.0,Talansky Andrew,24,Team Cannondale - Garmin,,\u25b21,6,2015
36,74,,,4.0,,Gadret John,25,Movistar Team,,-,6,2015
35,25,,,3.0,26.0,Scarponi Michele,26,Astana Pro Team,,-,6,2015
28,151,,,2.0,27.0,Rolland Pierre,27,Team Europcar,,-,6,2015
28,131,,,1.0,28.0,Frank Mathias,28,IAM Cycling,,-,6,2015
24,162,,,64.0,1.0,Bouhanni Nacer,1,"Cofidis, Solutions Cr\xe9dits",,-,7,2015
28,191,,,56.0,2.0,Boasson Hagen Edvald,2,MTN - Qhubeka,,-,7,2015
25,87,,,32.0,3.0,Tsatevich Alexey,3,Team Katusha,,-,7,2015
21,62,,,31.0,4.0,Benoot Tiesj,4,Lotto Soudal,,-,7,2015
30,11,,,27.0,13.0,Froome Christopher,5,Team Sky,,\u25b28,7,2015
25,14,,,25.0,5.0,Kennaugh Peter,6,Team Sky,,\u25bc1,7,2015
26,91,,,24.0,12.0,van Garderen Tejay,7,BMC Racing Team,,\u25b25,7,2015
24,41,,,20.0,9.0,Bardet Romain,8,AG2R La Mondiale,,\u25b21,7,2015
35,71,,,20.0,6.0,Valverde Alejandro,9,Movistar Team,,\u25bc3,7,2015
28,141,,,17.0,8.0,Costa Rui,10,Lampre - Merida,,\u25bc2,7,2015
29,76,,,17.0,17.0,Intxausti Be\xf1at,11,Movistar Team,,\u25b26,7,2015
35,51,,,16.0,7.0,Gerrans Simon,12,Orica GreenEDGE,,\u25bc5,7,2015
23,196,,,15.0,23.0,Meintjes Louis,13,MTN - Qhubeka,,\u25b210,7,2015
22,58,,,12.0,11.0,Yates Simon,14,Orica GreenEDGE,,\u25bc3,7,2015
30,21,,,12.0,10.0,Nibali Vincenzo,15,Astana Pro Team,,\u25bc5,7,2015
22,124,,,12.0,14.0,McCarthy Jay,16,Tinkoff - Saxo,,\u25bc2,7,2015
26,53,,,12.0,15.0,Keukeleire Jens,17,Orica GreenEDGE,,\u25bc2,7,2015
27,7,,,10.0,16.0,Navardauskas Ramunas,18,Team Cannondale - Garmin,,\u25bc2,7,2015
27,61,,,8.0,18.0,Gallopin Tony,19,Lotto Soudal,,\u25bc1,7,2015
27,177,,,8.0,19.0,R\xe9za K\xe9vin,20,FDJ,,\u25bc1,7,2015
26,1,,,7.0,24.0,Talansky Andrew,21,Team Cannondale - Garmin,,\u25b23,7,2015
36,81,,,6.0,,Rodr\xedguez Joaquim,22,Team Katusha,,-,7,2015
26,3,,,6.0,21.0,Haas Nathan,23,Team Cannondale - Garmin,,\u25bc2,7,2015
27,152,,,6.0,20.0,Gautier Cyril,24,Team Europcar,,\u25bc4,7,2015
28,6,,,5.0,22.0,Martin Daniel,25,Team Cannondale - Garmin,,\u25bc3,7,2015
36,74,,,4.0,25.0,Gadret John,26,Movistar Team,,\u25bc1,7,2015
27,48,,,4.0,,Vuillermoz Alexis,27,AG2R La Mondiale,,-,7,2015
35,25,,,3.0,26.0,Scarponi Michele,28,Astana Pro Team,,\u25bc2,7,2015
28,151,,,2.0,27.0,Rolland Pierre,29,Team Europcar,,\u25bc2,7,2015
31,161,,,1.0,,Navarro Daniel,30,"Cofidis, Solutions Cr\xe9dits",,-,7,2015
24,162,,,64.0,1.0,Bouhanni Nacer,1,"Cofidis, Solutions Cr\xe9dits",,-,8,2015
28,191,,,56.0,2.0,Boasson Hagen Edvald,2,MTN - Qhubeka,,-,8,2015
30,11,,,42.0,5.0,Froome Christopher,3,Team Sky,,\u25b22,8,2015
26,91,,,32.0,7.0,van Garderen Tejay,4,BMC Racing Team,,\u25b23,8,2015
25,87,,,32.0,3.0,Tsatevich Alexey,5,Team Katusha,,\u25bc2,8,2015
21,62,,,31.0,4.0,Benoot Tiesj,6,Lotto Soudal,,\u25bc2,8,2015
28,141,,,27.0,10.0,Costa Rui,7,Lampre - Merida,,\u25b23,8,2015
24,41,,,25.0,8.0,Bardet Romain,8,AG2R La Mondiale,,-,8,2015
25,14,,,25.0,6.0,Kennaugh Peter,9,Team Sky,,\u25bc3,8,2015
22,58,,,24.0,14.0,Yates Simon,10,Orica GreenEDGE,,\u25b24,8,2015
35,71,,,20.0,9.0,Valverde Alejandro,11,Movistar Team,,\u25bc2,8,2015
29,76,,,18.0,11.0,Intxausti Be\xf1at,12,Movistar Team,,\u25bc1,8,2015
35,51,,,16.0,12.0,Gerrans Simon,13,Orica GreenEDGE,,\u25bc1,8,2015
23,196,,,15.0,13.0,Meintjes Louis,14,MTN - Qhubeka,,\u25bc1,8,2015
36,81,,,12.0,22.0,Rodr\xedguez Joaquim,15,Team Katusha,,\u25b27,8,2015
30,21,,,12.0,15.0,Nibali Vincenzo,16,Astana Pro Team,,\u25bc1,8,2015
22,124,,,12.0,16.0,McCarthy Jay,17,Tinkoff - Saxo,,\u25bc1,8,2015
26,53,,,12.0,17.0,Keukeleire Jens,18,Orica GreenEDGE,,\u25bc1,8,2015
27,7,,,10.0,18.0,Navardauskas Ramunas,19,Team Cannondale - Garmin,,\u25bc1,8,2015
28,6,,,9.0,25.0,Martin Daniel,20,Team Cannondale - Garmin,,\u25b25,8,2015
27,61,,,8.0,19.0,Gallopin Tony,21,Lotto Soudal,,\u25bc2,8,2015
26,1,,,7.0,21.0,Talansky Andrew,22,Team Cannondale - Garmin,,\u25bc1,8,2015
27,152,,,6.0,24.0,Gautier Cyril,23,Team Europcar,,\u25b21,8,2015
26,3,,,6.0,23.0,Haas Nathan,24,Team Cannondale - Garmin,,\u25bc1,8,2015
36,74,,,4.0,26.0,Gadret John,25,Movistar Team,,\u25b21,8,2015
28,151,,,4.0,29.0,Rolland Pierre,26,Team Europcar,,\u25b23,8,2015
27,48,,,4.0,27.0,Vuillermoz Alexis,27,AG2R La Mondiale,,-,8,2015
35,25,,,3.0,28.0,Scarponi Michele,28,Astana Pro Team,,-,8,2015
27,15,,,3.0,,Poels Wout,29,Team Sky,,-,8,2015
31,161,,,1.0,30.0,Navarro Daniel,30,"Cofidis, Solutions Cr\xe9dits",,-,8,2015
