Age,GC,GC-Time,Pnt,Rider,Rnk,Team,Time,Time won/lost,stage,year
26,71,+25:45,,Martin Ludovic,71,Cr\xe9dit Agricole,25:45 25:45,+25:45,5,2002
27,72,+26:21,,Jenner Christopher,72,Cr\xe9dit Agricole,26:21 26:21,+26:21,5,2002
28,73,+27:32,,Hinault S\xe9bastien,73,Cr\xe9dit Agricole,27:32 27:32,+27:32,5,2002
26,74,+27:39,,Joachim Benoit,74,US Postal Service,27:39 27:39,+27:39,5,2002
32,75,+28:05,,Baguet Serge,75,Lotto - Adecco,28:05 28:05,+28:05,5,2002
31,76,+28:12,,Rous Didier,76,Bonjour,28:12 28:12,+28:12,5,2002
26,77,+28:12,,Grux Alexandre,77,AG2R Pr\xe9voyance,",, 28:12",+28:12,5,2002
27,78,+28:45,,Pe\xf1a Victor Hugo,78,US Postal Service,28:45 28:45,+28:45,5,2002
30,79,+29:04,,Bernard J\xe9r\xf4me,79,Jean Delatour,29:04 29:04,+29:04,5,2002
26,80,+29:38,,Estadieu Laurent,80,AG2R Pr\xe9voyance,29:38 29:38,+29:38,5,2002
30,81,+30:57,,Lebreton Lylian,81,BigMat - Auber 93,30:57 30:57,+30:57,5,2002
28,82,+31:09,,Pichon Mickael,82,Bonjour,31:09 31:09,+31:09,5,2002
28,83,+31:12,,Renier Franck,83,Bonjour,31:12 31:12,+31:12,5,2002
23,84,+31:35,,Tankink Bram,84,Domo - Farm Frites,31:35 31:35,+31:35,5,2002
25,85,+31:36,,Brandt Christophe,85,Lotto - Adecco,31:36 31:36,+31:36,5,2002
22,86,+32:30,,Plaza Rub\xe9n,86,Ibanesto.com,32:30 32:30,+32:30,5,2002
26,87,+32:50,,Verbrugghe Ief,87,Lotto - Adecco,32:50 32:50,+32:50,5,2002
23,88,+33:13,,Charteau Anthony,88,Bonjour,33:13 33:13,+33:13,5,2002
31,89,+33:21,,Padrnos Pavel,89,US Postal Service,33:21 33:21,+33:21,5,2002
35,90,+33:42,,Durand Jacky,90,La Fran\xe7aise des Jeux,33:42 33:42,+33:42,5,2002
21,91,+35:46,,van Goolen Jurgen,91,Domo - Farm Frites,35:46 35:46,+35:46,5,2002
30,92,+36:06,,Sivakov Alexei,92,BigMat - Auber 93,36:06 36:06,+36:06,5,2002
29,93,+36:44,,Kjaergaard Steffen,93,US Postal Service,36:44 36:44,+36:44,5,2002
29,94,+40:33,,Etxebarria Unai,94,Euskaltel - Euskadi,40:33 40:33,+40:33,5,2002
32,95,+41:59,,Lamour Claude,95,Cofidis,41:59 41:59,+41:59,5,2002
33,96,+46:22,,Seigneur Eddy,96,Jean Delatour,46:22 46:22,+46:22,5,2002
26,97,+51:20,,Diaz Ruben,97,,51:20 51:20,+51:20,5,2002
29,98,+51:47,,Asmaker Olivier,98,CSC ProTeam - Tiscali,51:47 51:47,+51:47,5,2002
26,99,+54:09,,Lopez Joaquin,99,Kelme - Costa Blanca,54:09 54:09,+54:09,5,2002
30,1,+0:00,,Armstrong Lance,1,US Postal Service,24:54:54 24:54:54,+0:00,6,2002
26,2,+2:03,,Landis Floyd,2,US Postal Service,2:03 2:03,+2:03,6,2002
31,3,+2:24,,Moreau Christophe,3,Cr\xe9dit Agricole,2:24 2:24,+2:24,6,2002
25,4,+2:44,,Zubeldia Haimar,4,Euskaltel - Euskadi,2:44 2:44,+2:44,6,2002
28,5,+3:28,,Kivilev Andrei,5,Cofidis,3:28 3:28,+3:28,6,2002
24,6,+3:46,,Menchov Denis,6,Ibanesto.com,3:46 3:46,+3:46,6,2002
26,7,+5:09,,Kintana Aitor,7,BigMat - Auber 93,5:09 5:09,+5:09,6,2002
28,8,+5:34,,Bruseghin Marzio,8,Ibanesto.com,5:34 5:34,+5:34,6,2002
32,9,+6:11,,Virenque Richard,9,Domo - Farm Frites,6:11 6:11,+6:11,6,2002
24,10,+7:09,,Vogondy Nicolas,10,La Fran\xe7aise des Jeux,7:09 7:09,+7:09,6,2002
27,11,+7:18,,Moncouti\xe9 David,11,Cofidis,7:18 7:18,+7:18,6,2002
33,12,+7:21,,Garc\xeda Felix Manuel,12,BigMat - Auber 93,7:21 7:21,+7:21,6,2002
25,13,+8:59,,Lefevre Laurent,13,Jean Delatour,8:59 8:59,+8:59,6,2002
27,14,+8:59,,Botcharov Alexandre,14,AG2R Pr\xe9voyance,",, 8:59",+8:59,6,2002
29,15,+9:13,,Chaurreau I\xf1igo,15,AG2R Pr\xe9voyance,9:13 9:13,+9:13,6,2002
24,16,+9:19,,Talabardon S\xe9bastien,16,BigMat - Auber 93,9:19 9:19,+9:19,6,2002
32,17,+11:10,,Goubert Stephane,17,Jean Delatour,11:10 11:10,+11:10,6,2002
27,18,+11:38,,Osa Unai,18,Ibanesto.com,11:38 11:38,+11:38,6,2002
30,19,+12:06,,van de Wouwer Kurt,19,Lotto - Adecco,12:06 12:06,+12:06,6,2002
29,20,+12:34,,Oriol Christophe,20,AG2R Pr\xe9voyance,12:34 12:34,+12:34,6,2002
31,21,+17:21,,Vasseur C\xe9dric,21,Cofidis,17:21 17:21,+17:21,6,2002
32,22,+17:33,,Robin Jean-Cyril,22,La Fran\xe7aise des Jeux,17:33 17:33,+17:33,6,2002
28,23,+18:01,,Halgand Patrice,23,Jean Delatour,18:01 18:01,+18:01,6,2002
28,24,+18:12,,Mikhailov Guennady,24,Lotto - Adecco,18:12 18:12,+18:12,6,2002
29,25,+21:45,,Vaughters Jonathan,25,Cr\xe9dit Agricole,21:45 21:45,+21:45,6,2002
25,26,+21:56,,Arrizabalaga Gorka,26,Euskaltel - Euskadi,21:56 21:56,+21:56,6,2002
29,27,+23:58,,Baranowski Dariusz,27,Ibanesto.com,23:58 23:58,+23:58,6,2002
36,28,+24:09,,Ekimov Viatcheslav,28,US Postal Service,24:09 24:09,+24:09,6,2002
34,29,+24:19,,Lelli Massimiliano,29,Cofidis,24:19 24:19,+24:19,6,2002
27,30,+25:17,,Turpin Ludovic,30,AG2R Pr\xe9voyance,25:17 25:17,+25:17,6,2002
26,31,+25:18,,De Wolf Steve,31,Domo - Farm Frites,25:18 25:18,+25:18,6,2002
24,32,+25:56,,S\xe1nchez Samuel,32,Euskaltel - Euskadi,25:56 25:56,+25:56,6,2002
23,33,+26:10,,Portal Nicolas,33,AG2R Pr\xe9voyance,26:10 26:10,+26:10,6,2002
30,34,+26:16,,Peron Andrea,34,CSC ProTeam - Tiscali,26:16 26:16,+26:16,6,2002
25,35,+26:53,,Millar David,35,Cofidis,26:53 26:53,+26:53,6,2002
21,36,+28:30,,Bodo Thomas,36,La Fran\xe7aise des Jeux,28:30 28:30,+28:30,6,2002
28,37,+30:31,,Rasmussen Michael,37,CSC ProTeam - Tiscali,30:31 30:31,+30:31,6,2002
29,38,+32:16,,Rubiera Jos\xe9 Luis,38,US Postal Service,32:16 32:16,+32:16,6,2002
27,39,+32:46,,Gutierrez Jose Enrique,39,Kelme - Costa Blanca,32:46 32:46,+32:46,6,2002
31,40,+32:48,,Brozyna Tomasz,40,Ibanesto.com,32:48 32:48,+32:48,6,2002
24,41,+33:00,,Laurent Christophe,41,Jean Delatour,33:00 33:00,+33:00,6,2002
33,42,+33:05,,Jalabert Laurent,42,CSC ProTeam - Tiscali,33:05 33:05,+33:05,6,2002
28,43,+33:25,,Latasa lasa David,43,Ibanesto.com,33:25 33:25,+33:25,6,2002
29,44,+33:38,,Botero Santiago,44,Kelme - Costa Blanca,33:38 33:38,+33:38,6,2002
26,45,+35:01,,Trentin Guido,45,Cofidis,35:01 35:01,+35:01,6,2002
28,46,+36:03,,Moerenhout Koos,46,Domo - Farm Frites,36:03 36:03,+36:03,6,2002
29,47,+37:34,,Beneteau Walter,47,Bonjour,37:34 37:34,+37:34,6,2002
30,48,+37:46,,Bessy Fr\xe9d\xe9ric,48,Cr\xe9dit Agricole,37:46 37:46,+37:46,6,2002
23,49,+38:15,,Casar Sandy,49,La Fran\xe7aise des Jeux,38:15 38:15,+38:15,6,2002
31,50,+39:26,,Rous Didier,50,Bonjour,39:26 39:26,+39:26,6,2002
22,51,+40:02,,Astarloza Mikel,51,AG2R Pr\xe9voyance,40:02 40:02,+40:02,6,2002
26,52,+40:14,,McGee Bradley,52,La Fran\xe7aise des Jeux,40:14 40:14,+40:14,6,2002
32,53,+40:38,,Jan Xavier,53,BigMat - Auber 93,40:38 40:38,+40:38,6,2002
22,54,+40:49,,Edaleine Christophe,54,Jean Delatour,40:49 40:49,+40:49,6,2002
27,55,+42:06,,Pe\xf1a Victor Hugo,55,US Postal Service,42:06 42:06,+42:06,6,2002
28,56,+44:31,,Tauler Toni,56,Kelme - Costa Blanca,44:31 44:31,+44:31,6,2002
33,57,+44:42,,Simon Fran\xe7ois,57,Bonjour,44:42 44:42,+44:42,6,2002
27,58,+45:06,,Morin Anthony,58,Cr\xe9dit Agricole,45:06 45:06,+45:06,6,2002
26,59,+46:09,,Martin Ludovic,59,Cr\xe9dit Agricole,46:09 46:09,+46:09,6,2002
25,60,+48:00,,Poilvet Benoit,60,Cr\xe9dit Agricole,48:00 48:00,+48:00,6,2002
30,61,+49:28,,Bernard J\xe9r\xf4me,61,Jean Delatour,49:28 49:28,+49:28,6,2002
26,62,+49:56,,Javier Vila Francisco,62,Ibanesto.com,49:56 49:56,+49:56,6,2002
26,63,+50:15,,Joachim Benoit,63,US Postal Service,50:15 50:15,+50:15,6,2002
27,64,+51:12,,Jenner Christopher,64,Cr\xe9dit Agricole,51:12 51:12,+51:12,6,2002
22,65,+51:59,,Kashechkin Andrey,65,Domo - Farm Frites,51:59 51:59,+51:59,6,2002
32,66,+53:06,,Baguet Serge,66,Lotto - Adecco,53:06 53:06,+53:06,6,2002
30,67,+53:52,,Guesdon Fr\xe9d\xe9ric,67,La Fran\xe7aise des Jeux,53:52 53:52,+53:52,6,2002
23,68,+54:28,,Cooke Baden,68,La Fran\xe7aise des Jeux,54:28 54:28,+54:28,6,2002
29,69,+55:21,,Jalabert Nicolas,69,CSC ProTeam - Tiscali,55:21 55:21,+55:21,6,2002
30,70,+55:48,,Lebreton Lylian,70,BigMat - Auber 93,55:48 55:48,+55:48,6,2002
28,71,+56:03,,Renier Franck,71,Bonjour,56:03 56:03,+56:03,6,2002
23,72,+56:26,,Tankink Bram,72,Domo - Farm Frites,56:26 56:26,+56:26,6,2002
25,73,+56:27,,Brandt Christophe,73,Lotto - Adecco,56:27 56:27,+56:27,6,2002
31,74,+58:12,,Padrnos Pavel,74,US Postal Service,58:12 58:12,+58:12,6,2002
30,75,+1:01:35,,Mattan Nico,75,Cofidis,1:01:35 1:01:35,+61:35,6,2002
26,76,+1:01:49,,Estadieu Laurent,76,AG2R Pr\xe9voyance,1:01:49 1:01:49,+61:49,6,2002
28,77,+1:02:27,,Hinault S\xe9bastien,77,Cr\xe9dit Agricole,1:02:27 1:02:27,+62:27,6,2002
29,78,+1:04:02,,Kjaergaard Steffen,78,US Postal Service,1:04:02 1:04:02,+64:02,6,2002
21,79,+1:04:16,,van Goolen Jurgen,79,Domo - Farm Frites,1:04:16 1:04:16,+64:16,6,2002
30,80,+1:04:18,,Sivakov Alexei,80,BigMat - Auber 93,1:04:18 1:04:18,+64:18,6,2002
29,81,+1:05:18,,Etxebarria Unai,81,Euskaltel - Euskadi,1:05:18 1:05:18,+65:18,6,2002
26,82,+1:06:31,,Grux Alexandre,82,AG2R Pr\xe9voyance,1:06:31 1:06:31,+66:31,6,2002
35,83,+1:09:48,,Durand Jacky,83,La Fran\xe7aise des Jeux,1:09:48 1:09:48,+69:48,6,2002
32,84,+1:13:35,,Lamour Claude,84,Cofidis,1:13:35 1:13:35,+73:35,6,2002
26,85,+1:26:04,,Diaz de Cerio Ruben,85,Euskaltel - Euskadi,1:26:04 1:26:04,+86:04,6,2002
26,86,+1:30:15,,Lopez Joaquin,86,Kelme - Costa Blanca,1:30:15 1:30:15,+90:15,6,2002
30,1,+0:00,150.0,Armstrong Lance,1,US Postal Service,28:38:50 28:38:50,+0:00,7,2002
26,2,+2:03,110.0,Landis Floyd,2,US Postal Service,2:03 2:03,+2:03,7,2002
31,3,+2:24,90.0,Moreau Christophe,3,Cr\xe9dit Agricole,2:24 2:24,+2:24,7,2002
25,4,+2:44,80.0,Zubeldia Haimar,4,Euskaltel - Euskadi,2:44 2:44,+2:44,7,2002
28,5,+3:28,70.0,Kivilev Andrei,5,Cofidis,3:28 3:28,+3:28,7,2002
24,6,+3:46,60.0,Menchov Denis,6,Ibanesto.com,3:46 3:46,+3:46,7,2002
26,7,+5:09,55.0,Kintana Aitor,7,BigMat - Auber 93,5:09 5:09,+5:09,7,2002
28,8,+5:34,50.0,Bruseghin Marzio,8,Ibanesto.com,5:34 5:34,+5:34,7,2002
32,9,+6:11,45.0,Virenque Richard,9,Domo - Farm Frites,6:11 6:11,+6:11,7,2002
24,10,+7:09,40.0,Vogondy Nicolas,10,La Fran\xe7aise des Jeux,7:09 7:09,+7:09,7,2002
27,11,+7:18,36.0,Moncouti\xe9 David,11,Cofidis,7:18 7:18,+7:18,7,2002
33,12,+7:21,32.0,Garc\xeda Felix Manuel,12,BigMat - Auber 93,7:21 7:21,+7:21,7,2002
29,13,+7:23,28.0,Oriol Christophe,13,AG2R Pr\xe9voyance,7:23 7:23,+7:23,7,2002
25,14,+8:59,24.0,Lefevre Laurent,14,Jean Delatour,8:59 8:59,+8:59,7,2002
27,15,+8:59,20.0,Botcharov Alexandre,15,AG2R Pr\xe9voyance,",, 8:59",+8:59,7,2002
29,16,+9:13,16.0,Chaurreau I\xf1igo,16,AG2R Pr\xe9voyance,9:13 9:13,+9:13,7,2002
24,17,+9:19,14.0,Talabardon S\xe9bastien,17,BigMat - Auber 93,9:19 9:19,+9:19,7,2002
32,18,+11:10,12.0,Goubert Stephane,18,Jean Delatour,11:10 11:10,+11:10,7,2002
27,19,+11:38,10.0,Osa Unai,19,Ibanesto.com,11:38 11:38,+11:38,7,2002
30,20,+12:06,8.0,van de Wouwer Kurt,20,Lotto - Adecco,12:06 12:06,+12:06,7,2002
28,21,+14:07,6.0,Halgand Patrice,21,Jean Delatour,14:07 14:07,+14:07,7,2002
31,22,+17:21,4.0,Vasseur C\xe9dric,22,Cofidis,17:21 17:21,+17:21,7,2002
32,23,+17:33,3.0,Robin Jean-Cyril,23,La Fran\xe7aise des Jeux,17:33 17:33,+17:33,7,2002
28,24,+18:12,2.0,Mikhailov Guennady,24,Lotto - Adecco,18:12 18:12,+18:12,7,2002
29,25,+21:45,1.0,Vaughters Jonathan,25,Cr\xe9dit Agricole,21:45 21:45,+21:45,7,2002
25,26,+21:56,,Arrizabalaga Gorka,26,Euskaltel - Euskadi,21:56 21:56,+21:56,7,2002
29,27,+23:58,,Baranowski Dariusz,27,Ibanesto.com,23:58 23:58,+23:58,7,2002
36,28,+24:09,,Ekimov Viatcheslav,28,US Postal Service,24:09 24:09,+24:09,7,2002
34,29,+24:19,,Lelli Massimiliano,29,Cofidis,24:19 24:19,+24:19,7,2002
25,30,+25:01,,Millar David,30,Cofidis,25:01 25:01,+25:01,7,2002
27,31,+25:17,,Turpin Ludovic,31,AG2R Pr\xe9voyance,25:17 25:17,+25:17,7,2002
26,32,+25:18,,De Wolf Steve,32,Domo - Farm Frites,25:18 25:18,+25:18,7,2002
24,33,+25:56,,S\xe1nchez Samuel,33,Euskaltel - Euskadi,25:56 25:56,+25:56,7,2002
23,34,+26:10,,Portal Nicolas,34,AG2R Pr\xe9voyance,26:10 26:10,+26:10,7,2002
30,35,+26:35,,Peron Andrea,35,CSC ProTeam - Tiscali,26:35 26:35,+26:35,7,2002
27,36,+27:35,,Gutierrez Jose Enrique,36,Kelme - Costa Blanca,27:35 27:35,+27:35,7,2002
21,37,+28:56,,Bodo Thomas,37,La Fran\xe7aise des Jeux,28:56 28:56,+28:56,7,2002
29,38,+29:46,,Botero Santiago,38,Kelme - Costa Blanca,29:46 29:46,+29:46,7,2002
28,39,+30:31,,Rasmussen Michael,39,CSC ProTeam - Tiscali,30:31 30:31,+30:31,7,2002
28,40,+31:33,,Latasa lasa David,40,Ibanesto.com,31:33 31:33,+31:33,7,2002
29,41,+32:16,,Rubiera Jos\xe9 Luis,41,US Postal Service,32:16 32:16,+32:16,7,2002
31,42,+32:48,,Brozyna Tomasz,42,Ibanesto.com,32:48 32:48,+32:48,7,2002
24,43,+33:00,,Laurent Christophe,43,Jean Delatour,33:00 33:00,+33:00,7,2002
33,44,+33:05,,Jalabert Laurent,44,CSC ProTeam - Tiscali,33:05 33:05,+33:05,7,2002
26,45,+35:01,,Trentin Guido,45,Cofidis,35:01 35:01,+35:01,7,2002
26,46,+35:38,,McGee Bradley,46,La Fran\xe7aise des Jeux,35:38 35:38,+35:38,7,2002
28,47,+36:03,,Moerenhout Koos,47,Domo - Farm Frites,36:03 36:03,+36:03,7,2002
29,48,+37:34,,Beneteau Walter,48,Bonjour,37:34 37:34,+37:34,7,2002
30,49,+37:46,,Bessy Fr\xe9d\xe9ric,49,Cr\xe9dit Agricole,37:46 37:46,+37:46,7,2002
23,50,+38:15,,Casar Sandy,50,La Fran\xe7aise des Jeux,38:15 38:15,+38:15,7,2002
32,51,+38:31,,Jan Xavier,51,BigMat - Auber 93,38:31 38:31,+38:31,7,2002
31,52,+39:26,,Rous Didier,52,Bonjour,39:26 39:26,+39:26,7,2002
22,53,+40:02,,Astarloza Mikel,53,AG2R Pr\xe9voyance,40:02 40:02,+40:02,7,2002
22,54,+40:49,,Edaleine Christophe,54,Jean Delatour,40:49 40:49,+40:49,7,2002
27,55,+42:06,,Pe\xf1a Victor Hugo,55,US Postal Service,42:06 42:06,+42:06,7,2002
26,56,+43:40,,Martin Ludovic,56,Cr\xe9dit Agricole,43:40 43:40,+43:40,7,2002
28,57,+44:31,,Tauler Toni,57,Kelme - Costa Blanca,44:31 44:31,+44:31,7,2002
33,58,+44:42,,Simon Fran\xe7ois,58,Bonjour,44:42 44:42,+44:42,7,2002
30,59,+44:59,,Bernard J\xe9r\xf4me,59,Jean Delatour,44:59 44:59,+44:59,7,2002
27,60,+45:06,,Morin Anthony,60,Cr\xe9dit Agricole,45:06 45:06,+45:06,7,2002
25,61,+48:00,,Poilvet Benoit,61,Cr\xe9dit Agricole,48:00 48:00,+48:00,7,2002
26,62,+49:56,,Javier Vila Francisco,62,Ibanesto.com,49:56 49:56,+49:56,7,2002
26,63,+50:15,,Joachim Benoit,63,US Postal Service,50:15 50:15,+50:15,7,2002
27,64,+51:12,,Jenner Christopher,64,Cr\xe9dit Agricole,51:12 51:12,+51:12,7,2002
22,65,+51:59,,Kashechkin Andrey,65,Domo - Farm Frites,51:59 51:59,+51:59,7,2002
32,66,+53:06,,Baguet Serge,66,Lotto - Adecco,53:06 53:06,+53:06,7,2002
23,67,+54:28,,Cooke Baden,67,La Fran\xe7aise des Jeux,54:28 54:28,+54:28,7,2002
30,68,+54:51,,Guesdon Fr\xe9d\xe9ric,68,La Fran\xe7aise des Jeux,54:51 54:51,+54:51,7,2002
29,69,+55:21,,Jalabert Nicolas,69,CSC ProTeam - Tiscali,55:21 55:21,+55:21,7,2002
28,70,+56:03,,Renier Franck,70,Bonjour,56:03 56:03,+56:03,7,2002
30,71,+56:14,,Lebreton Lylian,71,BigMat - Auber 93,56:14 56:14,+56:14,7,2002
23,72,+56:26,,Tankink Bram,72,Domo - Farm Frites,56:26 56:26,+56:26,7,2002
25,73,+56:27,,Brandt Christophe,73,Lotto - Adecco,56:27 56:27,+56:27,7,2002
31,74,+58:12,,Padrnos Pavel,74,US Postal Service,58:12 58:12,+58:12,7,2002
30,75,+1:01:35,,Mattan Nico,75,Cofidis,1:01:35 1:01:35,+61:35,7,2002
26,76,+1:02:19,,Estadieu Laurent,76,AG2R Pr\xe9voyance,1:02:19 1:02:19,+62:19,7,2002
28,77,+1:02:27,,Hinault S\xe9bastien,77,Cr\xe9dit Agricole,1:02:27 1:02:27,+62:27,7,2002
21,78,+1:04:16,,van Goolen Jurgen,78,Domo - Farm Frites,1:04:16 1:04:16,+64:16,7,2002
30,79,+1:04:18,,Sivakov Alexei,79,BigMat - Auber 93,1:04:18 1:04:18,+64:18,7,2002
29,80,+1:04:28,,Kjaergaard Steffen,80,US Postal Service,1:04:28 1:04:28,+64:28,7,2002
29,81,+1:05:18,,Etxebarria Unai,81,Euskaltel - Euskadi,1:05:18 1:05:18,+65:18,7,2002
26,82,+1:06:31,,Grux Alexandre,82,AG2R Pr\xe9voyance,1:06:31 1:06:31,+66:31,7,2002
35,83,+1:10:47,,Durand Jacky,83,La Fran\xe7aise des Jeux,1:10:47 1:10:47,+70:47,7,2002
32,84,+1:13:35,,Lamour Claude,84,Cofidis,1:13:35 1:13:35,+73:35,7,2002
26,85,+1:26:47,,Diaz Ruben,85,,1:26:47 1:26:47,+86:47,7,2002
