Age,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,stage,year,▼▲
25,172,132.0,+1:18:14,,17.0,Belohvoščiks Raivis,15,Lampre - Daikin,43:36 43:36,9,2001,▲2
25,186,140.0,+1:20:59,,18.0,McGee Bradley,16,La Française des Jeux,46:21 46:21,9,2001,▲2
23,104,147.0,+1:28:00,,16.0,Hushovd Thor,17,Crédit Agricole,53:22 53:22,9,2001,▼1
25,202,159.0,+1:35:47,,20.0,Auger Guillaume,18,BigMat - Auber 93,1:01:09 1:01:09,9,2001,▲2
22,173,161.0,+1:39:05,,21.0,Bertogliati Rubens,19,Lampre - Daikin,1:04:27 1:04:27,9,2001,▲2
25,125,168.0,+1:42:57,,19.0,Capelle Ludovic,20,AG2R Prévoyance,1:08:19 1:08:19,9,2001,▼1
23,182,170.0,+1:44:58,,22.0,Casper Jimmy,21,La Française des Jeux,1:10:20 1:10:20,9,2001,▲1
24,71,172.0,+2:05:36,,23.0,Millar David,22,Cofidis,1:30:58 1:30:58,9,2001,▲1
24,157,9.0,+24:07,,3.0,Sevilla Óscar,1,Kelme - Costa Blanca,45:58:16 45:58:16,10,2001,▲2
25,91,13.0,+27:15,,4.0,Mancebo Francisco,2,Ibanesto.com,3:08 3:08,10,2001,▲2
25,181,20.0,+29:57,,5.0,Montgomery Sven,3,La Française des Jeux,5:50 5:50,10,2001,▲2
24,26,31.0,+43:19,,1.0,Jaksche Jörg,4,O.N.C.E. - Eroski,19:12 19:12,10,2001,▼3
22,25,62.0,+1:00:14,,2.0,Gutiérrez José Iván,5,O.N.C.E. - Eroski,36:07 36:07,10,2001,▼3
22,164,81.0,+1:10:20,,11.0,Chavanel Sylvain,6,Bonjour,46:13 46:13,10,2001,▲5
25,32,85.0,+1:12:45,,6.0,Brard Florent,7,Festina,48:38 48:38,10,2001,▼1
25,177,89.0,+1:14:28,,12.0,Pinotti Marco,8,Lampre - Daikin,50:21 50:21,10,2001,▲4
23,96,95.0,+1:16:01,,13.0,Menchov Denis,9,Ibanesto.com,51:54 51:54,10,2001,▲4
25,95,99.0,+1:17:39,,10.0,Jiménez Eladio,10,Ibanesto.com,53:32 53:32,10,2001,-
24,119,102.0,+1:19:24,,8.0,Zubeldia Haimar,11,Euskaltel - Euskadi,55:17 55:17,10,2001,▼3
24,176,109.0,+1:26:22,,7.0,Hunter Robert,12,Lampre - Daikin,1:02:15 1:02:15,10,2001,▼5
23,189,113.0,+1:29:11,,9.0,Vogondy Nicolas,13,La Française des Jeux,1:05:04 1:05:04,10,2001,▼4
25,172,123.0,+1:36:02,,15.0,Belohvoščiks Raivis,14,Lampre - Daikin,1:11:55 1:11:55,10,2001,▲1
23,209,131.0,+1:42:54,,14.0,Talabardon Sébastien,15,BigMat - Auber 93,1:18:47 1:18:47,10,2001,▼1
25,186,140.0,+1:46:27,,16.0,McGee Bradley,16,La Française des Jeux,1:22:20 1:22:20,10,2001,-
23,104,147.0,+1:53:28,,17.0,Hushovd Thor,17,Crédit Agricole,1:29:21 1:29:21,10,2001,-
25,202,154.0,+2:01:15,,18.0,Auger Guillaume,18,BigMat - Auber 93,1:37:08 1:37:08,10,2001,-
22,173,157.0,+2:04:33,,19.0,Bertogliati Rubens,19,Lampre - Daikin,1:40:26 1:40:26,10,2001,-
23,182,165.0,+2:12:11,,21.0,Casper Jimmy,20,La Française des Jeux,1:48:04 1:48:04,10,2001,▲1
24,157,8.0,+19:31,,1.0,Sevilla Óscar,1,Kelme - Costa Blanca,47:08:07 47:08:07,11,2001,-
25,91,15.0,+25:55,,2.0,Mancebo Francisco,2,Ibanesto.com,6:24 6:24,11,2001,-
25,181,16.0,+26:04,,3.0,Montgomery Sven,3,La Française des Jeux,6:33 6:33,11,2001,-
24,26,32.0,+43:47,,4.0,Jaksche Jörg,4,O.N.C.E. - Eroski,24:16 24:16,11,2001,-
22,25,62.0,+1:02:30,,5.0,Gutiérrez José Iván,5,O.N.C.E. - Eroski,42:59 42:59,11,2001,-
22,164,76.0,+1:10:50,,6.0,Chavanel Sylvain,6,Bonjour,51:19 51:19,11,2001,-
23,96,85.0,+1:14:08,,9.0,Menchov Denis,7,Ibanesto.com,54:37 54:37,11,2001,▲2
25,177,90.0,+1:17:13,,8.0,Pinotti Marco,8,Lampre - Daikin,57:42 57:42,11,2001,-
25,32,93.0,+1:18:48,,7.0,Brard Florent,9,Festina,59:17 59:17,11,2001,▼2
24,119,97.0,+1:20:02,,11.0,Zubeldia Haimar,10,Euskaltel - Euskadi,1:00:31 1:00:31,11,2001,▲1
25,95,100.0,+1:21:18,,10.0,Jiménez Eladio,11,Ibanesto.com,1:01:47 1:01:47,11,2001,▼1
23,189,108.0,+1:29:02,,13.0,Vogondy Nicolas,12,La Française des Jeux,1:09:31 1:09:31,11,2001,▲1
24,176,109.0,+1:29:10,,12.0,Hunter Robert,13,Lampre - Daikin,1:09:39 1:09:39,11,2001,▼1
25,172,121.0,+1:37:42,,14.0,Belohvoščiks Raivis,14,Lampre - Daikin,1:18:11 1:18:11,11,2001,-
25,186,130.0,+1:44:36,,16.0,McGee Bradley,15,La Française des Jeux,1:25:05 1:25:05,11,2001,▲1
23,209,138.0,+1:49:37,,15.0,Talabardon Sébastien,16,BigMat - Auber 93,1:30:06 1:30:06,11,2001,▼1
23,104,144.0,+1:56:53,,17.0,Hushovd Thor,17,Crédit Agricole,1:37:22 1:37:22,11,2001,-
25,202,154.0,+2:08:07,,18.0,Auger Guillaume,18,BigMat - Auber 93,1:48:36 1:48:36,11,2001,-
22,173,160.0,+2:12:37,,19.0,Bertogliati Rubens,19,Lampre - Daikin,1:53:06 1:53:06,11,2001,-
23,182,164.0,+2:15:37,,20.0,Casper Jimmy,20,La Française des Jeux,1:56:06 1:56:06,11,2001,-
24,157,6.0,+16:28,,1.0,Sevilla Óscar,1,Kelme - Costa Blanca,52:12:42 52:12:42,12,2001,-
25,91,12.0,+23:26,,2.0,Mancebo Francisco,2,Ibanesto.com,6:58 6:58,12,2001,-
25,181,15.0,+24:12,,3.0,Montgomery Sven,3,La Française des Jeux,7:44 7:44,12,2001,-
24,26,29.0,+45:19,,4.0,Jaksche Jörg,4,O.N.C.E. - Eroski,28:51 28:51,12,2001,-
22,25,49.0,+1:00:51,,5.0,Gutiérrez José Iván,5,O.N.C.E. - Eroski,44:23 44:23,12,2001,-
23,96,76.0,+1:14:08,,7.0,Menchov Denis,6,Ibanesto.com,57:40 57:40,12,2001,▲1
25,177,81.0,+1:17:13,,8.0,Pinotti Marco,7,Lampre - Daikin,1:00:45 1:00:45,12,2001,▲1
24,119,86.0,+1:23:20,,10.0,Zubeldia Haimar,8,Euskaltel - Euskadi,1:06:52 1:06:52,12,2001,▲2
22,164,90.0,+1:26:08,,6.0,Chavanel Sylvain,9,Bonjour,1:09:40 1:09:40,12,2001,▼3
23,189,98.0,+1:28:35,,12.0,Vogondy Nicolas,10,La Française des Jeux,1:12:07 1:12:07,12,2001,▲2
25,32,102.0,+1:34:06,,9.0,Brard Florent,11,Festina,1:17:38 1:17:38,12,2001,▼2
24,176,113.0,+1:44:28,,13.0,Hunter Robert,12,Lampre - Daikin,1:28:00 1:28:00,12,2001,▲1
25,95,116.0,+1:45:38,,11.0,Jiménez Eladio,13,Ibanesto.com,1:29:10 1:29:10,12,2001,▼2
25,172,117.0,+1:45:46,,14.0,Belohvoščiks Raivis,14,Lampre - Daikin,1:29:18 1:29:18,12,2001,-
25,186,127.0,+1:55:10,,15.0,McGee Bradley,15,La Française des Jeux,1:38:42 1:38:42,12,2001,-
23,209,138.0,+2:04:55,,16.0,Talabardon Sébastien,16,BigMat - Auber 93,1:48:27 1:48:27,12,2001,-
25,202,151.0,+2:24:47,,18.0,Auger Guillaume,17,BigMat - Auber 93,2:08:19 2:08:19,12,2001,▲1
23,182,157.0,+2:36:25,,20.0,Casper Jimmy,18,La Française des Jeux,2:19:57 2:19:57,12,2001,▲2
22,173,158.0,+2:36:57,,19.0,Bertogliati Rubens,19,Lampre - Daikin,2:20:29 2:20:29,12,2001,-
24,157,7.0,+ 58:03:08,,1.0,Sevilla Óscar,1,Kelme - Costa Blanca,58:02:50 58:02:50,13,2001,-
25,91,11.0,+ 58:10:05,,2.0,Mancebo Francisco,2,Ibanesto.com,7:15 7:15,13,2001,-
25,181,19.0,+ 58:25:45,,3.0,Montgomery Sven,3,La Française des Jeux,22:55 22:55,13,2001,-
24,26,42.0,+ 58:54:42,,4.0,Jaksche Jörg,4,O.N.C.E. - Eroski,51:52 51:52,13,2001,-
23,96,56.0,+ 59:07:54,,6.0,Menchov Denis,5,Ibanesto.com,1:05:04 1:05:04,13,2001,▲1
25,177,59.0,+ 59:12:40,,7.0,Pinotti Marco,6,Lampre - Daikin,1:09:50 1:09:50,13,2001,▲1
22,25,64.0,+ 59:16:39,,5.0,Gutiérrez José Iván,7,O.N.C.E. - Eroski,1:13:49 1:13:49,13,2001,▼2
24,119,75.0,+ 59:24:05,,8.0,Zubeldia Haimar,8,Euskaltel - Euskadi,1:21:15 1:21:15,13,2001,-
22,164,86.0,+ 59:35:31,,9.0,Chavanel Sylvain,9,Bonjour,1:32:41 1:32:41,13,2001,-
23,189,88.0,+ 59:37:58,,10.0,Vogondy Nicolas,10,La Française des Jeux,1:35:08 1:35:08,13,2001,-
25,32,102.0,+ 59:49:54,,11.0,Brard Florent,11,Festina,1:47:04 1:47:04,13,2001,-
25,95,103.0,+ 59:51:42,,13.0,Jiménez Eladio,12,Ibanesto.com,1:48:52 1:48:52,13,2001,▲1
25,172,115.0,+ 60:01:34,,14.0,Belohvoščiks Raivis,13,Lampre - Daikin,1:58:44 1:58:44,13,2001,▲1
25,186,124.0,+ 60:10:58,,15.0,McGee Bradley,14,La Française des Jeux,2:08:08 2:08:08,13,2001,▲1
23,209,134.0,+ 60:20:43,,16.0,Talabardon Sébastien,15,BigMat - Auber 93,2:17:53 2:17:53,13,2001,▲1
25,202,145.0,+ 60:40:35,,17.0,Auger Guillaume,16,BigMat - Auber 93,2:37:45 2:37:45,13,2001,▲1
22,173,151.0,+ 60:52:45,,19.0,Bertogliati Rubens,17,Lampre - Daikin,2:49:55 2:49:55,13,2001,▲2
23,182,153.0,+ 60:58:05,,18.0,Casper Jimmy,18,La Française des Jeux,2:55:15 2:55:15,13,2001,-
24,157,7.0,+ 62:28:59,,1.0,Sevilla Óscar,1,Kelme - Costa Blanca,62:28:59 62:28:59,14,2001,-
25,91,13.0,+ 62:39:30,,2.0,Mancebo Francisco,2,Ibanesto.com,10:31 10:31,14,2001,-
25,181,17.0,+ 62:54:15,,3.0,Montgomery Sven,3,La Française des Jeux,25:16 25:16,14,2001,-
24,26,40.0,+ 63:30:08,,4.0,Jaksche Jörg,4,O.N.C.E. - Eroski,1:01:09 1:01:09,14,2001,-
23,96,46.0,+ 63:37:51,,5.0,Menchov Denis,5,Ibanesto.com,1:08:52 1:08:52,14,2001,-
25,177,59.0,+ 63:56:48,,6.0,Pinotti Marco,6,Lampre - Daikin,1:27:49 1:27:49,14,2001,-
22,25,63.0,+ 64:00:52,,7.0,Gutiérrez José Iván,7,O.N.C.E. - Eroski,1:31:53 1:31:53,14,2001,-
24,119,70.0,+ 64:08:18,,8.0,Zubeldia Haimar,8,Euskaltel - Euskadi,1:39:19 1:39:19,14,2001,-
22,164,86.0,+ 64:21:43,,9.0,Chavanel Sylvain,9,Bonjour,1:52:44 1:52:44,14,2001,-
23,189,91.0,+ 64:29:59,,10.0,Vogondy Nicolas,10,La Française des Jeux,2:01:00 2:01:00,14,2001,-
25,32,103.0,+ 64:41:55,,11.0,Brard Florent,11,Festina,2:12:56 2:12:56,14,2001,-
25,95,105.0,+ 64:43:43,,12.0,Jiménez Eladio,12,Ibanesto.com,2:14:44 2:14:44,14,2001,-
25,186,108.0,+ 64:46:54,,14.0,McGee Bradley,13,La Française des Jeux,2:17:55 2:17:55,14,2001,▲1
25,172,119.0,+ 64:56:38,,13.0,Belohvoščiks Raivis,14,Lampre - Daikin,2:27:39 2:27:39,14,2001,▼1
23,209,132.0,+ 65:12:44,,15.0,Talabardon Sébastien,15,BigMat - Auber 93,2:43:45 2:43:45,14,2001,-
25,202,144.0,+ 65:35:39,,16.0,Auger Guillaume,16,BigMat - Auber 93,3:06:40 3:06:40,14,2001,-
22,173,151.0,+ 65:47:49,,17.0,Bertogliati Rubens,17,Lampre - Daikin,3:18:50 3:18:50,14,2001,-
23,182,152.0,+ 65:54:29,,18.0,Casper Jimmy,18,La Française des Jeux,3:25:30 3:25:30,14,2001,-
24,157,7.0,+ 68:00:27,,1.0,Sevilla Óscar,1,Kelme - Costa Blanca,68:00:27 68:00:27,15,2001,-
25,91,14.0,+ 68:10:58,,2.0,Mancebo Francisco,2,Ibanesto.com,10:31 10:31,15,2001,-
25,181,17.0,+ 68:25:43,,3.0,Montgomery Sven,3,La Française des Jeux,25:16 25:16,15,2001,-
25,26,32.0,+ 68:46:35,,4.0,Jaksche Jörg,4,O.N.C.E. - Eroski,46:08 46:08,15,2001,-
23,96,49.0,+ 69:09:19,,5.0,Menchov Denis,5,Ibanesto.com,1:08:52 1:08:52,15,2001,-
25,177,53.0,+ 69:12:57,,6.0,Pinotti Marco,6,Lampre - Daikin,1:12:30 1:12:30,15,2001,-
22,25,65.0,+ 69:32:20,,7.0,Gutiérrez José Iván,7,O.N.C.E. - Eroski,1:31:53 1:31:53,15,2001,-
22,164,72.0,+ 69:38:10,,9.0,Chavanel Sylvain,8,Bonjour,1:37:43 1:37:43,15,2001,▲1
24,119,74.0,+ 69:39:46,,8.0,Zubeldia Haimar,9,Euskaltel - Euskadi,1:39:19 1:39:19,15,2001,▼1
23,189,91.0,+ 70:01:27,,10.0,Vogondy Nicolas,10,La Française des Jeux,2:01:00 2:01:00,15,2001,-
25,32,104.0,+ 70:13:23,,11.0,Brard Florent,11,Festina,2:12:56 2:12:56,15,2001,-
25,95,107.0,+ 70:15:11,,12.0,Jiménez Eladio,12,Ibanesto.com,2:14:44 2:14:44,15,2001,-
25,186,110.0,+ 70:18:22,,13.0,McGee Bradley,13,La Française des Jeux,2:17:55 2:17:55,15,2001,-
25,172,120.0,+ 70:28:06,,14.0,Belohvoščiks Raivis,14,Lampre - Daikin,2:27:39 2:27:39,15,2001,-
23,209,134.0,+ 70:44:12,,15.0,Talabardon Sébastien,15,BigMat - Auber 93,2:43:45 2:43:45,15,2001,-
25,202,143.0,+ 71:07:07,,16.0,Auger Guillaume,16,BigMat - Auber 93,3:06:40 3:06:40,15,2001,-
22,173,150.0,+ 71:19:17,,17.0,Bertogliati Rubens,17,Lampre - Daikin,3:18:50 3:18:50,15,2001,-
23,182,151.0,+ 71:25:57,,18.0,Casper Jimmy,18,La Française des Jeux,3:25:30 3:25:30,15,2001,-
24,157,7.0,+ 73:53:23,,1.0,Sevilla Óscar,1,Kelme - Costa Blanca,73:53:23 73:53:23,16,2001,-
25,91,14.0,+ 74:03:54,,2.0,Mancebo Francisco,2,Ibanesto.com,10:31 10:31,16,2001,-
25,26,31.0,+ 74:39:54,,4.0,Jaksche Jörg,3,O.N.C.E. - Eroski,46:31 46:31,16,2001,▲1
23,96,50.0,+ 75:02:38,,5.0,Menchov Denis,4,Ibanesto.com,1:09:15 1:09:15,16,2001,▲1
25,177,54.0,+ 75:06:16,,6.0,Pinotti Marco,5,Lampre - Daikin,1:12:53 1:12:53,16,2001,▲1
22,25,65.0,+ 75:25:39,,7.0,Gutiérrez José Iván,6,O.N.C.E. - Eroski,1:32:16 1:32:16,16,2001,▲1
22,164,70.0,+ 75:31:29,,8.0,Chavanel Sylvain,7,Bonjour,1:38:06 1:38:06,16,2001,▲1
24,119,72.0,+ 75:33:05,,9.0,Zubeldia Haimar,8,Euskaltel - Euskadi,1:39:42 1:39:42,16,2001,▲1
25,186,83.0,+ 75:45:20,,13.0,McGee Bradley,9,La Française des Jeux,1:51:57 1:51:57,16,2001,▲4
23,189,88.0,+ 75:54:46,,10.0,Vogondy Nicolas,10,La Française des Jeux,2:01:23 2:01:23,16,2001,-
25,32,101.0,+ 76:06:42,,11.0,Brard Florent,11,Festina,2:13:19 2:13:19,16,2001,-
25,95,105.0,+ 76:08:30,,12.0,Jiménez Eladio,12,Ibanesto.com,2:15:07 2:15:07,16,2001,-
25,172,116.0,+ 76:21:25,,14.0,Belohvoščiks Raivis,13,Lampre - Daikin,2:28:02 2:28:02,16,2001,▲1
23,209,129.0,+ 76:37:31,,15.0,Talabardon Sébastien,14,BigMat - Auber 93,2:44:08 2:44:08,16,2001,▲1
25,202,138.0,+ 77:00:26,,16.0,Auger Guillaume,15,BigMat - Auber 93,3:07:03 3:07:03,16,2001,▲1
22,173,145.0,+ 77:12:36,,17.0,Bertogliati Rubens,16,Lampre - Daikin,3:19:13 3:19:13,16,2001,▲1
23,182,146.0,+ 77:19:16,,18.0,Casper Jimmy,17,La Française des Jeux,3:25:53 3:25:53,16,2001,▲1
24,157,7.0,+ 78:07:12,,1.0,Sevilla Óscar,1,Kelme - Costa Blanca,78:07:12 78:07:12,17,2001,-
25,91,14.0,+ 78:17:43,,2.0,Mancebo Francisco,2,Ibanesto.com,10:31 10:31,17,2001,-
25,26,31.0,+ 78:53:43,,3.0,Jaksche Jörg,3,O.N.C.E. - Eroski,46:31 46:31,17,2001,-
23,96,50.0,+ 79:16:27,,4.0,Menchov Denis,4,Ibanesto.com,1:09:15 1:09:15,17,2001,-
25,177,54.0,+ 79:20:05,,5.0,Pinotti Marco,5,Lampre - Daikin,1:12:53 1:12:53,17,2001,-
22,25,64.0,+ 79:39:28,,6.0,Gutiérrez José Iván,6,O.N.C.E. - Eroski,1:32:16 1:32:16,17,2001,-
22,164,68.0,+ 79:45:18,,7.0,Chavanel Sylvain,7,Bonjour,1:38:06 1:38:06,17,2001,-
24,119,71.0,+ 79:47:42,,8.0,Zubeldia Haimar,8,Euskaltel - Euskadi,1:40:30 1:40:30,17,2001,-
25,186,82.0,+ 79:59:57,,9.0,McGee Bradley,9,La Française des Jeux,1:52:45 1:52:45,17,2001,-
23,189,87.0,+ 80:08:35,,10.0,Vogondy Nicolas,10,La Française des Jeux,2:01:23 2:01:23,17,2001,-
25,32,99.0,+ 80:20:31,,11.0,Brard Florent,11,Festina,2:13:19 2:13:19,17,2001,-
25,95,104.0,+ 80:22:19,,12.0,Jiménez Eladio,12,Ibanesto.com,2:15:07 2:15:07,17,2001,-
25,172,115.0,+ 80:35:14,,13.0,Belohvoščiks Raivis,13,Lampre - Daikin,2:28:02 2:28:02,17,2001,-
23,209,128.0,+ 80:53:19,,14.0,Talabardon Sébastien,14,BigMat - Auber 93,2:46:07 2:46:07,17,2001,-
25,202,137.0,+ 81:14:15,,15.0,Auger Guillaume,15,BigMat - Auber 93,3:07:03 3:07:03,17,2001,-
22,173,144.0,+ 81:27:13,,16.0,Bertogliati Rubens,16,Lampre - Daikin,3:20:01 3:20:01,17,2001,-
23,182,145.0,+ 81:35:27,,17.0,Casper Jimmy,17,La Française des Jeux,3:28:15 3:28:15,17,2001,-
24,157,7.0,+ 79:26:03,,1.0,Sevilla Óscar,1,Kelme - Costa Blanca,79:26:03 79:26:03,18,2001,-
25,91,14.0,+ 79:36:06,,2.0,Mancebo Francisco,2,Ibanesto.com,10:03 10:03,18,2001,-
25,26,29.0,+ 80:13:35,,3.0,Jaksche Jörg,3,O.N.C.E. - Eroski,47:32 47:32,18,2001,-
23,96,47.0,+ 80:38:42,,4.0,Menchov Denis,4,Ibanesto.com,1:12:39 1:12:39,18,2001,-
25,177,52.0,+ 80:41:21,,5.0,Pinotti Marco,5,Lampre - Daikin,1:15:18 1:15:18,18,2001,-
22,25,64.0,+ 81:06:45,,6.0,Gutiérrez José Iván,6,O.N.C.E. - Eroski,1:40:42 1:40:42,18,2001,-
22,164,65.0,+ 81:07:13,,7.0,Chavanel Sylvain,7,Bonjour,1:41:10 1:41:10,18,2001,-
24,119,71.0,+ 81:13:09,,8.0,Zubeldia Haimar,8,Euskaltel - Euskadi,1:47:06 1:47:06,18,2001,-
25,186,83.0,+ 81:25:27,,9.0,McGee Bradley,9,La Française des Jeux,1:59:24 1:59:24,18,2001,-
23,189,89.0,+ 81:34:29,,10.0,Vogondy Nicolas,10,La Française des Jeux,2:08:26 2:08:26,18,2001,-
25,32,102.0,+ 81:44:24,,11.0,Brard Florent,11,Festina,2:18:21 2:18:21,18,2001,-
25,95,104.0,+ 81:50:00,,12.0,Jiménez Eladio,12,Ibanesto.com,2:23:57 2:23:57,18,2001,-
25,172,110.0,+ 81:55:06,,13.0,Belohvoščiks Raivis,13,Lampre - Daikin,2:29:03 2:29:03,18,2001,-
23,209,127.0,+ 82:15:54,,14.0,Talabardon Sébastien,14,BigMat - Auber 93,2:49:51 2:49:51,18,2001,-
25,202,137.0,+ 82:38:03,,15.0,Auger Guillaume,15,BigMat - Auber 93,3:12:00 3:12:00,18,2001,-
22,173,141.0,+ 82:45:57,,16.0,Bertogliati Rubens,16,Lampre - Daikin,3:19:54 3:19:54,18,2001,-
23,182,145.0,+ 82:59:50,,17.0,Casper Jimmy,17,La Française des Jeux,3:33:47 3:33:47,18,2001,-
24,157,7.0,+ 82:38:30,,1.0,Sevilla Óscar,1,Kelme - Costa Blanca,82:38:30 82:38:30,19,2001,-
25,91,13.0,+ 82:48:33,,2.0,Mancebo Francisco,2,Ibanesto.com,10:03 10:03,19,2001,-
25,26,29.0,+ 83:26:02,,3.0,Jaksche Jörg,3,O.N.C.E. - Eroski,47:32 47:32,19,2001,-
23,96,47.0,+ 83:51:50,,4.0,Menchov Denis,4,Ibanesto.com,1:13:20 1:13:20,19,2001,-
25,177,52.0,+ 83:54:29,,5.0,Pinotti Marco,5,Lampre - Daikin,1:15:59 1:15:59,19,2001,-
22,25,64.0,+ 84:19:12,,6.0,Gutiérrez José Iván,6,O.N.C.E. - Eroski,1:40:42 1:40:42,19,2001,-
22,164,65.0,+ 84:19:40,,7.0,Chavanel Sylvain,7,Bonjour,1:41:10 1:41:10,19,2001,-
24,119,74.0,+ 84:26:17,,8.0,Zubeldia Haimar,8,Euskaltel - Euskadi,1:47:47 1:47:47,19,2001,-
25,186,83.0,+ 84:37:54,,9.0,McGee Bradley,9,La Française des Jeux,1:59:24 1:59:24,19,2001,-
23,189,89.0,+ 84:47:37,,10.0,Vogondy Nicolas,10,La Française des Jeux,2:09:07 2:09:07,19,2001,-
25,32,100.0,+ 84:57:05,,11.0,Brard Florent,11,Festina,2:18:35 2:18:35,19,2001,-
25,95,105.0,+ 85:03:08,,12.0,Jiménez Eladio,12,Ibanesto.com,2:24:38 2:24:38,19,2001,-
25,172,110.0,+ 85:08:14,,13.0,Belohvoščiks Raivis,13,Lampre - Daikin,2:29:44 2:29:44,19,2001,-
23,209,126.0,+ 85:29:02,,14.0,Talabardon Sébastien,14,BigMat - Auber 93,2:50:32 2:50:32,19,2001,-
25,202,136.0,+ 85:50:44,,15.0,Auger Guillaume,15,BigMat - Auber 93,3:12:14 3:12:14,19,2001,-
22,173,140.0,+ 85:59:05,,16.0,Bertogliati Rubens,16,Lampre - Daikin,3:20:35 3:20:35,19,2001,-
23,182,144.0,+ 86:12:17,,17.0,Casper Jimmy,17,La Française des Jeux,3:33:47 3:33:47,19,2001,-
24,157,7.0,+ 86:35:58,,1.0,Sevilla Óscar,1,Kelme - Costa Blanca,86:35:58 86:35:58,20,2001,-
25,91,13.0,+ 86:46:01,,2.0,Mancebo Francisco,2,Ibanesto.com,10:03 10:03,20,2001,-
25,26,29.0,+ 87:23:30,,3.0,Jaksche Jörg,3,O.N.C.E. - Eroski,47:32 47:32,20,2001,-
23,96,47.0,+ 87:49:18,,4.0,Menchov Denis,4,Ibanesto.com,1:13:20 1:13:20,20,2001,-
25,177,52.0,+ 87:51:57,,5.0,Pinotti Marco,5,Lampre - Daikin,1:15:59 1:15:59,20,2001,-
22,25,64.0,+ 88:16:40,,6.0,Gutiérrez José Iván,6,O.N.C.E. - Eroski,1:40:42 1:40:42,20,2001,-
22,164,65.0,+ 88:17:08,,7.0,Chavanel Sylvain,7,Bonjour,1:41:10 1:41:10,20,2001,-
24,119,73.0,+ 88:23:45,,8.0,Zubeldia Haimar,8,Euskaltel - Euskadi,1:47:47 1:47:47,20,2001,-
25,186,83.0,+ 88:35:22,,9.0,McGee Bradley,9,La Française des Jeux,1:59:24 1:59:24,20,2001,-
23,189,89.0,+ 88:45:05,,10.0,Vogondy Nicolas,10,La Française des Jeux,2:09:07 2:09:07,20,2001,-
25,32,100.0,+ 88:54:33,,11.0,Brard Florent,11,Festina,2:18:35 2:18:35,20,2001,-
25,95,105.0,+ 89:00:36,,12.0,Jiménez Eladio,12,Ibanesto.com,2:24:38 2:24:38,20,2001,-
25,172,110.0,+ 89:05:42,,13.0,Belohvoščiks Raivis,13,Lampre - Daikin,2:29:44 2:29:44,20,2001,-
23,209,126.0,+ 89:26:30,,14.0,Talabardon Sébastien,14,BigMat - Auber 93,2:50:32 2:50:32,20,2001,-
25,202,136.0,+ 89:48:12,,15.0,Auger Guillaume,15,BigMat - Auber 93,3:12:14 3:12:14,20,2001,-
22,173,140.0,+ 89:56:33,,16.0,Bertogliati Rubens,16,Lampre - Daikin,3:20:35 3:20:35,20,2001,-
23,182,144.0,+ 90:09:45,,17.0,Casper Jimmy,17,La Française des Jeux,3:33:47 3:33:47,20,2001,-
